tablename,sql_statement
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('dde46f41-82db-5e54-bcd5-9d659e15f6f6', 'b4157e88-6142-5d67-956a-a43b8f059148', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-06-20 09:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e0031c3d-97f3-5c37-8d41-0029bc47acac', '7a9d1a07-3b92-501d-a910-ff8947451623', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-06-20 20:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e24315f6-a021-5095-9f66-4ffd27376a2c', '7a9d1a07-3b92-501d-a910-ff8947451623', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-06-20 20:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e28b3594-6025-5f20-a6f7-31543b70a9b0', 'ee53cf88-96a1-5d73-bde6-47072fd43ed6', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', '2026-06-21 11:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e4eafbe7-08e7-57a2-a28a-d7b9bc887dc5', '5ea032d5-6f8d-5b70-9b97-30281b21ae77', 'f1688f25-6602-5f02-8c17-04d0722ed018', '2026-06-21 19:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e5dd4f50-c582-5452-9404-460af20a4e46', '28d79746-4055-5b2c-aece-d37ac1512c23', '2184a872-fcf3-5c92-a0ed-a48bc01af254', '2026-06-18 10:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('e752b723-9c64-5e5a-9d0c-bc94a8e34469', '7a9d1a07-3b92-501d-a910-ff8947451623', '9c2b8656-23fa-540a-89fb-52a8237998cb', '2026-06-20 20:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('ea61f4b0-001f-5f4a-babe-177386961ef5', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', '2026-06-18 17:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('ee1152e5-d947-53cf-b1a8-c9416e3185a5', 'ee53cf88-96a1-5d73-bde6-47072fd43ed6', '2184a872-fcf3-5c92-a0ed-a48bc01af254', '2026-06-21 11:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('f0a83cd1-e5a4-54f1-b6d7-e90d192debcd', '18d2e333-d87a-5265-b7e4-2b332ad58874', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-06-29 15:41:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('f1cc0bb3-93cd-598a-9023-c0cc5ba7f59b', '3a599694-d834-5b68-bfd4-0588532682b2', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-06-17 08:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('f2687fd7-3a1f-54ff-a85c-811eadf62e4d', '3a599694-d834-5b68-bfd4-0588532682b2', '82f508c0-6ced-5b31-8a1e-bf6d9d66bdd5', '2026-06-17 08:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('f3901015-7bfd-5e08-8cca-181c4cabd0f5', '28d79746-4055-5b2c-aece-d37ac1512c23', '39431362-143d-5960-8b5d-647c21229e00', '2026-06-18 10:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('f44cbcf0-e9ca-5ef6-b259-ec0c10301c83', '28d79746-4055-5b2c-aece-d37ac1512c23', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-06-18 10:47:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('fd7bea88-132f-58c0-93c8-32b82d0ed99b', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', '2026-06-27 12:41:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('fd90b24e-7c6e-5617-98b2-fdfae408a3ad', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-06-18 17:05:00+00');"
channel_members,"INSERT INTO public.channel_members (id, channel_id, user_id, joined_at) VALUES ('fe493c2c-81cd-5d01-a2dd-b3542872ac1e', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', 'de446ab5-1774-599f-9ec2-89735259618f', '2026-06-27 12:41:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('18d2e333-d87a-5265-b7e4-2b332ad58874', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'resources', 'Chia sẻ tài liệu', 'text', 'true', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-06-29 14:41:00+00', '2026-06-29 14:41:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('28d79746-4055-5b2c-aece-d37ac1512c23', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'questions', 'Hỏi đáp bài tập', 'text', 'false', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-06-18 09:47:00+00', '2026-06-18 09:47:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('2f21dd49-de22-5779-9c8f-fea2c311ca02', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'questions', 'Hỏi đáp bài tập', 'text', 'false', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-06-28 13:41:00+00', '2026-06-28 13:41:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('3a599694-d834-5b68-bfd4-0588532682b2', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'general', 'Trao đổi chung', 'text', 'false', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-06-17 07:47:00+00', '2026-06-17 07:47:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('4c854bf7-d92e-57b6-8b18-45be26dbfc1a', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'general', 'Trao đổi chung', 'text', 'false', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-06-24 08:45:00+00', '2026-06-24 08:45:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('5ea032d5-6f8d-5b70-9b97-30281b21ae77', '2d30c071-249c-5a54-b59e-7e811bc98699', 'questions', 'Hỏi đáp bài tập', 'text', 'false', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-06-21 18:05:00+00', '2026-06-21 18:05:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('75908dd3-f8c4-5e5b-b11e-91a29e816b4b', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'announcements', 'Thông báo của nhóm', 'text', 'false', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-06-21 09:45:00+00', '2026-06-21 09:45:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('75dcaaee-6a69-52a3-b59a-f955e3cc510f', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'resources', 'Chia sẻ tài liệu', 'text', 'false', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-06-24 11:45:00+00', '2026-06-24 11:45:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('7a9d1a07-3b92-501d-a910-ff8947451623', '2d30c071-249c-5a54-b59e-7e811bc98699', 'resources', 'Chia sẻ tài liệu', 'text', 'true', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-06-20 19:05:00+00', '2026-06-20 19:05:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('89f220d9-e2a1-53e9-8a56-cb1bcb524383', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'general', 'Trao đổi chung', 'text', 'false', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-06-27 11:41:00+00', '2026-06-27 11:41:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('b4157e88-6142-5d67-956a-a43b8f059148', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'announcements', 'Thông báo của nhóm', 'text', 'false', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-06-20 08:47:00+00', '2026-06-20 08:47:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('b5a6ece7-65c9-5b89-8606-6587d6bf3ce6', '2d30c071-249c-5a54-b59e-7e811bc98699', 'announcements', 'Thông báo của nhóm', 'text', 'false', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-06-23 17:05:00+00', '2026-06-23 17:05:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'announcements', 'Thông báo của nhóm', 'text', 'false', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-06-29 12:41:00+00', '2026-06-29 12:41:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('c6779c86-c683-5e9d-9049-8da4dac19f52', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'questions', 'Hỏi đáp bài tập', 'text', 'false', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-06-22 10:45:00+00', '2026-06-22 10:45:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('d9b812dc-194e-5d91-bb27-f8c516f7be23', '2d30c071-249c-5a54-b59e-7e811bc98699', 'general', 'Trao đổi chung', 'text', 'false', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-06-18 16:05:00+00', '2026-06-18 16:05:00+00');"
channels,"INSERT INTO public.channels (id, group_id, name, description, type, is_private, created_by, created_at, updated_at) VALUES ('ee53cf88-96a1-5d73-bde6-47072fd43ed6', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'resources', 'Chia sẻ tài liệu', 'text', 'false', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-06-21 10:47:00+00', '2026-06-21 10:47:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('0146b51e-653f-5686-9304-85f4efbd05d0', '77d8ca63-9dbe-5a5d-9ac8-42f62656c603', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-07-24 19:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('05ea9677-3475-58d6-92e1-cfe07e0072fa', 'b071318e-6ce8-5612-9257-9432f795e370', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-07-26 23:17:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('0c2f6ac3-f83d-5acc-9cb7-f6e327e57cf5', '115402a8-9031-5b2d-92f4-849378a8b688', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-07-21 04:53:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('13208dd8-5896-5972-8b7f-e2bc8552a9c6', '91385c11-59ad-501c-998b-aa07093775ca', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-08-06 23:06:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('14ea963e-6b26-5fc2-864c-3e84dc20da73', '66e0bab4-ea61-53e0-97b9-858d07d115bf', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-07-23 23:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('16616831-2457-5790-bff5-884be1c3076d', '43996df9-1607-5464-b359-01c830d5d7be', 'f4d9935b-45af-5692-84f6-f1edce54a954', '2026-07-18 11:23:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('172edd4a-5cfa-5bdc-baf0-1dcda7c4b741', '77d8ca63-9dbe-5a5d-9ac8-42f62656c603', '82f508c0-6ced-5b31-8a1e-bf6d9d66bdd5', '2026-07-24 03:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('17abbe47-ed7e-5df5-8c6f-ad107e15ae1c', '83ccc669-fd61-5f72-a069-d1efa9f6049c', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', '2026-07-21 16:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('1a1e698e-670f-5d77-8cc6-efaa04bf3405', '8285735b-8be6-534c-9e8d-5e13d92433ac', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', '2026-07-20 19:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('1a9b3c5d-766a-5acb-a41a-3b3484e6e580', 'c38ecc5a-6ccd-573b-9a7e-97b1929126db', '2184a872-fcf3-5c92-a0ed-a48bc01af254', '2026-07-24 08:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('218d9828-ecb7-564a-955d-bbe14aa7dbba', '66e0bab4-ea61-53e0-97b9-858d07d115bf', '899db740-a298-5cc0-9e15-8aa564b6d0f9', '2026-07-24 13:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('27093a24-c5cf-52a2-bb09-cb78de63416b', 'c302fec3-e9a1-5d1a-a3ea-b75f59330919', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-07-26 12:25:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('2a37a511-cc5f-5606-bb97-8448d07bdea5', '1c98ddf1-a4e5-5cdf-b192-58ce436ba1c3', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', '2026-07-20 03:25:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('2b13f95d-afc0-5e78-8523-312156dd7843', 'c38ecc5a-6ccd-573b-9a7e-97b1929126db', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', '2026-07-23 18:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('2c93c5b6-cfe8-551e-8cd8-fcdf893d2562', 'e63c92ad-849f-531a-9115-647c483b79c5', '9c2b8656-23fa-540a-89fb-52a8237998cb', '2026-07-24 07:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('2e08eb7c-30d0-5150-95b9-51db16b848d2', 'bfce27eb-208e-53ba-862b-5141fa7c7620', '17c60ccb-402d-52f1-a71b-abd4e79568de', '2026-07-29 10:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('3c5e4045-3aaa-561b-8d89-1d9839772255', 'e63c92ad-849f-531a-9115-647c483b79c5', '39431362-143d-5960-8b5d-647c21229e00', '2026-07-24 04:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('3c9aa583-7b77-5b34-915d-9afbc671a619', '171f2e01-1129-5f2f-98bb-1903b92a16f8', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-07-21 03:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('42131fbb-4e1b-5ed0-8b2f-65130abc40e4', 'bfce27eb-208e-53ba-862b-5141fa7c7620', 'de446ab5-1774-599f-9ec2-89735259618f', '2026-07-28 18:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('42385237-4cdb-5067-8cbf-eaf845d771e7', '115402a8-9031-5b2d-92f4-849378a8b688', '17c60ccb-402d-52f1-a71b-abd4e79568de', '2026-07-20 11:53:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('607cd5cc-1f5e-5954-a411-2034be3621aa', 'bfce27eb-208e-53ba-862b-5141fa7c7620', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-07-29 08:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('60f4a831-4b37-5939-8c1f-e2ca50b7a99d', '94015c11-0fe1-55d8-98f6-b8ad82f04837', '39431362-143d-5960-8b5d-647c21229e00', '2026-07-10 06:18:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('635318df-9f2b-5f5a-b163-79ae22363038', 'd613f456-feed-5558-bc87-ae50161ffd34', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-07-26 15:17:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('664dde10-f17d-5afc-9f95-db3bdc8a7c26', '94015c11-0fe1-55d8-98f6-b8ad82f04837', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', '2026-07-09 20:18:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('670e49af-5afe-59d0-b6af-c08eefed18c1', 'd7ef8bdc-152f-5998-9723-18443c06c03c', '576872c0-f337-5ba7-9829-c94744a9c0d4', '2026-08-08 13:47:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('6e586441-bb81-589e-98ce-2a1f10606d22', '83ccc669-fd61-5f72-a069-d1efa9f6049c', 'f1688f25-6602-5f02-8c17-04d0722ed018', '2026-07-20 22:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('6f1bd759-ccf5-53b2-9997-cab59afb371e', 'd7ef8bdc-152f-5998-9723-18443c06c03c', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', '2026-08-07 18:47:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('74b8734a-b5ac-51ad-a1d6-fafab8f92f98', '84128d37-bf75-5c9d-8449-1333def25f87', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-07-27 04:56:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('76cb2054-b82e-5f2c-89c3-cf6c0daeb316', 'ad502cd9-899f-5565-b87f-41d8b0da98ce', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', '2026-07-06 06:05:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7a1d2807-16cf-57f2-b451-6c569e325d95', 'f16f9aca-1f82-5248-aeab-f5803588c17e', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-08-07 20:47:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7a2fe39f-2606-5849-b1ac-1da0e53d31e6', '171f2e01-1129-5f2f-98bb-1903b92a16f8', '9c2b8656-23fa-540a-89fb-52a8237998cb', '2026-07-21 11:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7dd1ca4b-fe26-5040-ad2e-838be9d3c1ac', '94015c11-0fe1-55d8-98f6-b8ad82f04837', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', '2026-07-10 03:18:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7e85ca33-fa91-5dac-abec-c46e99cee861', 'c38ecc5a-6ccd-573b-9a7e-97b1929126db', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', '2026-07-24 00:07:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7f277e69-26b4-5b74-95f3-bad7623ad0f9', '73eb1914-b604-58a5-8bb7-c37834b8f792', 'f1688f25-6602-5f02-8c17-04d0722ed018', '2026-07-19 23:25:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('7f38e1eb-2740-55b6-9771-e0842dfb7c85', 'f16f9aca-1f82-5248-aeab-f5803588c17e', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', '2026-08-08 04:47:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('8022081e-3684-58c2-8f34-8733f811f024', 'fb8e182b-9a8b-56f4-82f1-ce9179e6ab0e', 'ab6a7953-9869-5067-a715-7769252b6c26', '2026-08-10 11:03:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('84d6ef55-de5b-5c23-9c4c-9da524ef79a7', '84128d37-bf75-5c9d-8449-1333def25f87', '39431362-143d-5960-8b5d-647c21229e00', '2026-07-27 05:56:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('88926c81-6374-577f-9b1c-4c39b5c66106', 'bb5b109c-bac4-5937-9081-05124d6f11ea', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '2026-07-26 00:17:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('8c5bc500-e4bb-5c8d-87e0-6204fafda839', '171f2e01-1129-5f2f-98bb-1903b92a16f8', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-07-21 08:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('8cfa9a71-b4f6-5b95-80c0-2e01f85f72e0', '6a2621ca-6613-580d-9827-6f90199d33a9', '17c60ccb-402d-52f1-a71b-abd4e79568de', '2026-07-09 20:18:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('8f35eebd-2ad1-5f70-97bf-49f193159725', 'd613f456-feed-5558-bc87-ae50161ffd34', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-07-26 08:17:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('917b7fd9-0d48-5fa8-b24c-462c09423487', 'd680a281-40f5-50c3-9837-9b50eb7251b6', 'eabe8433-844d-57c8-93c5-a451778f6b1e', '2026-07-20 10:53:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('9261f4b5-30be-5cf9-badd-85ff78825866', '87220a7b-798c-5c18-890c-5f7cfebdad3d', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', '2026-07-21 08:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('9301a4b7-3ace-5f6e-8345-63f0ed38763e', 'd680a281-40f5-50c3-9837-9b50eb7251b6', 'ec88a567-d365-538a-9df6-6214908dcc40', '2026-07-20 17:53:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('937db141-bd98-59eb-97d4-34be68c3b74b', '0d365550-f2f5-5382-96c8-5d208bcb2982', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', '2026-07-21 12:31:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('9c4862ce-4810-58d6-a0f4-dda9b14a5922', 'ad502cd9-899f-5565-b87f-41d8b0da98ce', 'de446ab5-1774-599f-9ec2-89735259618f', '2026-07-06 12:05:00+00');"
comment_likes,"INSERT INTO public.comment_likes (id, comment_id, user_id, created_at) VALUES ('9cbb9cc1-a09e-525d-94ff-e528cc9241c8', 'd7ef8bdc-152f-5998-9723-18443c06c03c', '3875e58e-1aaf-503b-9975-57353ee608b5', '2026-08-08 11:47:00+00');"
